,obj,marina,anieke
1546,ZF5830-Globorotalia-truncatulinoides_obj00012_plane000.jpg,correct,change
1547,ZF5830-Globorotalia-truncatulinoides_obj00013_plane000.jpg,remove,change
1548,ZF5830-Globorotalia-truncatulinoides_obj00014_plane000.jpg,remove,change
1549,ZF5830-Globorotalia-truncatulinoides_obj00015_plane000.jpg,correct,change
1550,ZF5830-Globorotalia-truncatulinoides_obj00016_plane000.jpg,correct,change
1551,ZF5830-Globorotalia-truncatulinoides_obj00017_plane000.jpg,correct,change
1552,ZF5830-Globorotalia-truncatulinoides_obj00018_plane000.jpg,correct,change
1553,ZF5830-Globorotalia-truncatulinoides_obj00019_plane000.jpg,remove,change
1554,ZF5830-Globorotalia-truncatulinoides_obj00020_plane000.jpg,remove,change
1583,ZF5833-Globorotalia-truncatulinoides_obj00007_plane000.jpg,remove,correct
1587,ZF5834-Globorotalia-truncatulinoides_obj00004_plane000.jpg,remove,correct
1588,ZF5834-Globorotalia-truncatulinoides_obj00005_plane000.jpg,remove,correct
1595,ZF5835-Globorotalia-truncatulinoides_obj00002_plane000.jpg,correct,change
1596,ZF5835-Globorotalia-truncatulinoides_obj00003_plane000.jpg,correct,change
1611,ZF5838-Globorotalia-truncatulinoides_obj00002_plane000.jpg,remove,correct
1613,ZF5838-Globorotalia-truncatulinoides_obj00004_plane000.jpg,remove,correct
1614,ZF5838-Globorotalia-truncatulinoides_obj00005_plane000.jpg,remove,correct
1617,ZF5838-Globorotalia-truncatulinoides_obj00008_plane000.jpg,remove,correct
1668,ZF5840-Globorotalia-truncatulinoides_obj00030_plane000.jpg,remove,correct
1723,ZF5842-Globorotalia-truncatulinoides_obj00019_plane000.jpg,remove,correct
1725,ZF5842-Globorotalia-truncatulinoides_obj00021_plane000.jpg,remove,correct
1749,ZF5845-Globorotalia-truncatulinoides_obj00001_plane000.jpg,remove,correct
1773,ZF5846-Globorotalia-truncatulinoides_obj00009_plane000.jpg,correct,change
1776,ZF5846-Globorotalia-truncatulinoides_obj00012_plane000.jpg,remove,correct
1784,ZF5846-Globorotalia-truncatulinoides_obj00020_plane000.jpg,remove,correct
1790,ZF5847-Globorotalia-truncatulinoides_obj00002_plane000.jpg,remove,correct
1794,ZF5847-Globorotalia-truncatulinoides_obj00006_plane000.jpg,remove,correct
1798,ZF5847-Globorotalia-truncatulinoides_obj00010_plane000.jpg,correct,change
1799,ZF5847-Globorotalia-truncatulinoides_obj00011_plane000.jpg,correct,change
1802,ZF5847-Globorotalia-truncatulinoides_obj00014_plane000.jpg,correct,change
1803,ZF5847-Globorotalia-truncatulinoides_obj00015_plane000.jpg,remove,change
1804,ZF5847-Globorotalia-truncatulinoides_obj00016_plane000.jpg,remove,change
1838,ZF5852-Globorotalia-truncatulinoides_obj00016_plane000.jpg,change,remove
1839,ZF5852-Globorotalia-truncatulinoides_obj00017_plane000.jpg,remove,change
1885,ZF5854-Globorotalia-truncatulinoides_obj00005_plane000.jpg,remove,correct
1922,ZF5855-Globorotalia-truncatulinoides_obj00010_plane000.jpg,remove,correct
1934,ZF5855-Globorotalia-truncatulinoides_obj00022_plane000.jpg,remove,correct
1955,ZF5856-Globorotalia-truncatulinoides_obj00017_plane000.jpg,remove,correct
1970,ZF5857-Globorotalia-truncatulinoides_obj00008_plane000.jpg,change,correct
1991,ZF5858-Globorotalia-truncatulinoides_obj00012_plane000.jpg,remove,correct
1995,ZF5858-Globorotalia-truncatulinoides_obj00016_plane000.jpg,remove,correct
1998,ZF5858-Globorotalia-truncatulinoides_obj00019_plane000.jpg,remove,correct
2024,ZF5860-Globorotalia-truncatulinoides_obj00009_plane000.jpg,correct,change
2025,ZF5860-Globorotalia-truncatulinoides_obj00010_plane000.jpg,correct,change
2028,ZF5860-Globorotalia-truncatulinoides_obj00013_plane000.jpg,correct,change
2030,ZF5860-Globorotalia-truncatulinoides_obj00015_plane000.jpg,correct,change
2083,ZF5862-Globorotalia-truncatulinoides_obj00032_plane000.jpg,change,correct
2097,ZF5862-Globorotalia-truncatulinoides_obj00046_plane000.jpg,change,correct
2098,ZF5862-Globorotalia-truncatulinoides_obj00047_plane000.jpg,remove,correct
2112,ZF5862-Globorotalia-truncatulinoides_obj00061_plane000.jpg,remove,correct
2122,ZF5862-Globorotalia-truncatulinoides_obj00071_plane000.jpg,remove,correct
2123,ZF5862-Globorotalia-truncatulinoides_obj00072_plane000.jpg,remove,correct
2125,ZF5862-Globorotalia-truncatulinoides_obj00074_plane000.jpg,change,remove
2149,ZF5862-Globorotalia-truncatulinoides_obj00098_plane000.jpg,remove,correct
2157,ZF5862-Globorotalia-truncatulinoides_obj00106_plane000.jpg,change,correct
2165,ZF5862-Globorotalia-truncatulinoides_obj00114_plane000.jpg,remove,correct
2172,ZF5862-Globorotalia-truncatulinoides_obj00121_plane000.jpg,remove,correct
2184,ZF5862-Globorotalia-truncatulinoides_obj00133_plane000.jpg,change,correct
2219,ZF5863-Globorotalia-truncatulinoides_obj00001_plane000.jpg,correct,change
2223,ZF5863-Globorotalia-truncatulinoides_obj00005_plane000.jpg,remove,correct
2237,ZF5864-Globorotalia-truncatulinoides_obj00011_plane000.jpg,remove,correct
2245,ZF5864-Globorotalia-truncatulinoides_obj00019_plane000.jpg,remove,correct
2246,ZF5864-Globorotalia-truncatulinoides_obj00020_plane000.jpg,remove,correct
2247,ZF5864-Globorotalia-truncatulinoides_obj00021_plane000.jpg,remove,change
2248,ZF5864-Globorotalia-truncatulinoides_obj00022_plane000.jpg,remove,change
2249,ZF5864-Globorotalia-truncatulinoides_obj00023_plane000.jpg,remove,change
2251,ZF5865-Globorotalia-truncatulinoides_obj00002_plane000.jpg,remove,correct
2252,ZF5865-Globorotalia-truncatulinoides_obj00003_plane000.jpg,remove,change
2255,ZF5865-Globorotalia-truncatulinoides_obj00006_plane000.jpg,remove,correct
2257,ZF5865-Globorotalia-truncatulinoides_obj00008_plane000.jpg,remove,correct
2263,ZF5865-Globorotalia-truncatulinoides_obj00014_plane000.jpg,remove,correct
2265,ZF5865-Globorotalia-truncatulinoides_obj00016_plane000.jpg,remove,correct
2266,ZF5865-Globorotalia-truncatulinoides_obj00017_plane000.jpg,remove,correct
2267,ZF5865-Globorotalia-truncatulinoides_obj00018_plane000.jpg,remove,correct
2268,ZF5866-Globorotalia-truncatulinoides_obj00001_plane000.jpg,remove,change
2269,ZF5866-Globorotalia-truncatulinoides_obj00002_plane000.jpg,correct,change
2270,ZF5866-Globorotalia-truncatulinoides_obj00003_plane000.jpg,correct,change
2284,ZF5867-Globorotalia-truncatulinoides_obj00011_plane000.jpg,remove,correct
2290,ZF5867-Globorotalia-truncatulinoides_obj00017_plane000.jpg,remove,correct
2300,ZF5867-Globorotalia-truncatulinoides_obj00027_plane000.jpg,correct,change
2320,ZF5870-Globorotalia-truncatulinoides_obj00007_plane000.jpg,remove,correct
2328,ZF5871-Globorotalia-truncatulinoides_obj00005_plane000.jpg,change,correct
2329,ZF5871-Globorotalia-truncatulinoides_obj00006_plane000.jpg,remove,correct
2343,ZF5873-Globorotalia-truncatulinoides_obj00001_plane000.jpg,remove,correct
2345,ZF5874-Globorotalia-crassaformis_obj00001_plane000.jpg,correct,change
2346,ZF5874-Globorotalia-crassaformis_obj00002_plane000.jpg,correct,change
2350,ZF5874-Globorotalia-crassaformis_obj00006_plane000.jpg,remove,correct
2358,ZF5875-Globorotalia-crassaformis_obj00008_plane000.jpg,change,correct
2360,ZF5876-Globorotalia-crassaformis_obj00002_plane000.jpg,change,correct
2361,ZF5876-Globorotalia-crassaformis_obj00003_plane000.jpg,change,correct
2364,ZF5876-Globorotalia-crassaformis_obj00006_plane000.jpg,change,remove
2365,ZF5876-Globorotalia-crassaformis_obj00007_plane000.jpg,remove,correct
2366,ZF5876-Globorotalia-crassaformis_obj00008_plane000.jpg,change,remove
2369,ZF5877-Globorotalia-crassaformis_obj00003_plane000.jpg,change,correct
2373,ZF5877-Globorotalia-crassaformis_obj00007_plane000.jpg,change,correct
2374,ZF5877-Globorotalia-crassaformis_obj00008_plane000.jpg,remove,correct
2376,ZF5877-Globorotalia-crassaformis_obj00010_plane000.jpg,remove,correct
2379,ZF5878-Globorotalia-crassaformis_obj00001_plane000.jpg,remove,correct
2388,ZF5879-Globorotalia-crassaformis_obj00005_plane000.jpg,remove,correct
2399,ZF5879-Globorotalia-crassaformis_obj00016_plane000.jpg,remove,correct
2409,ZF5881-Globorotalia-crassaformis_obj00005_plane000.jpg,change,correct
2412,ZF5881-Globorotalia-crassaformis_obj00008_plane000.jpg,remove,correct
2414,ZF5881-Globorotalia-crassaformis_obj00010_plane000.jpg,remove,correct
2415,ZF5881-Globorotalia-crassaformis_obj00011_plane000.jpg,remove,correct
2419,ZF5881-Globorotalia-crassaformis_obj00015_plane000.jpg,remove,correct
2427,ZF5881-Globorotalia-crassaformis_obj00023_plane000.jpg,correct,change
2443,ZF5881-Globorotalia-crassaformis_obj00039_plane000.jpg,change,correct
2446,ZF5882-Globorotalia-crassaformis_obj00002_plane000.jpg,remove,correct
2448,ZF5882-Globorotalia-crassaformis_obj00004_plane000.jpg,remove,correct
2475,ZF5889-Globorotalia-crassaformis_obj00001_plane000.jpg,change,correct
2478,ZF5889-Globorotalia-crassaformis_obj00004_plane000.jpg,correct,change
2480,ZF5889-Globorotalia-crassaformis_obj00006_plane000.jpg,correct,change
2483,ZF5889-Globorotalia-crassaformis_obj00009_plane000.jpg,change,correct
2491,ZF5889-Globorotalia-crassaformis_obj00017_plane000.jpg,change,correct
2519,ZF5891-Globorotalia-crassaformis_obj00021_plane000.jpg,remove,correct
2521,ZF5891-Globorotalia-crassaformis_obj00023_plane000.jpg,correct,change
2522,ZF5891-Globorotalia-crassaformis_obj00024_plane000.jpg,remove,change
2524,ZF5891-Globorotalia-crassaformis_obj00026_plane000.jpg,change,correct
2526,ZF5891-Globorotalia-crassaformis_obj00028_plane000.jpg,correct,change
2531,ZF5891-Globorotalia-crassaformis_obj00033_plane000.jpg,correct,change
2532,ZF5891-Globorotalia-crassaformis_obj00034_plane000.jpg,correct,change
2533,ZF5891-Globorotalia-crassaformis_obj00035_plane000.jpg,correct,change
2534,ZF5891-Globorotalia-crassaformis_obj00036_plane000.jpg,correct,change
2535,ZF5891-Globorotalia-crassaformis_obj00037_plane000.jpg,correct,change
2536,ZF5891-Globorotalia-crassaformis_obj00038_plane000.jpg,correct,change
2537,ZF5892-Globorotalia-crassaformis_obj00001_plane000.jpg,correct,change
2538,ZF5892-Globorotalia-crassaformis_obj00002_plane000.jpg,correct,change
2543,ZF5895-Globorotalia-crassaformis_obj00001_plane000.jpg,correct,change
2544,ZF5895-Globorotalia-crassaformis_obj00002_plane000.jpg,remove,correct
2545,ZF5895-Globorotalia-crassaformis_obj00003_plane000.jpg,change,correct
2552,ZF5896-Globorotalia-crassaformis_obj00004_plane000.jpg,remove,correct
2554,ZF5896-Globorotalia-crassaformis_obj00006_plane000.jpg,remove,correct
2564,ZF5897-Globorotalia-crassaformis_obj00004_plane000.jpg,remove,correct
2566,ZF5897-Globorotalia-crassaformis_obj00006_plane000.jpg,remove,correct
2567,ZF5897-Globorotalia-crassaformis_obj00007_plane000.jpg,remove,correct
2577,ZF5898-Globorotalia-crassaformis_obj00008_plane000.jpg,change,correct
2579,ZF5898-Globorotalia-crassaformis_obj00010_plane000.jpg,correct,change
2580,ZF5898-Globorotalia-crassaformis_obj00011_plane000.jpg,remove,correct
2581,ZF5898-Globorotalia-crassaformis_obj00012_plane000.jpg,correct,change
2582,ZF5899-Globorotalia-crassaformis_obj00001_plane000.jpg,remove,change
2583,ZF5899-Globorotalia-crassaformis_obj00002_plane000.jpg,correct,change
2591,ZF5900-Globorotalia-crassaformis_obj00005_plane000.jpg,remove,change
2592,ZF5900-Globorotalia-crassaformis_obj00006_plane000.jpg,remove,change
2593,ZF5900-Globorotalia-crassaformis_obj00007_plane000.jpg,remove,correct
2594,ZF5900-Globorotalia-crassaformis_obj00008_plane000.jpg,remove,change
2595,ZF5900-Globorotalia-crassaformis_obj00009_plane000.jpg,remove,change
2596,ZF5900-Globorotalia-crassaformis_obj00010_plane000.jpg,remove,change
2597,ZF5900-Globorotalia-crassaformis_obj00011_plane000.jpg,remove,change
2598,ZF5900-Globorotalia-crassaformis_obj00012_plane000.jpg,remove,change
2599,ZF5900-Globorotalia-crassaformis_obj00013_plane000.jpg,remove,change
2600,ZF5900-Globorotalia-crassaformis_obj00014_plane000.jpg,correct,change
2601,ZF5900-Globorotalia-crassaformis_obj00015_plane000.jpg,correct,change
2602,ZF5900-Globorotalia-crassaformis_obj00016_plane000.jpg,correct,change
2607,ZF5900-Globorotalia-crassaformis_obj00021_plane000.jpg,correct,change
2609,ZF5900-Globorotalia-crassaformis_obj00023_plane000.jpg,correct,change
2611,ZF5900-Globorotalia-crassaformis_obj00025_plane000.jpg,remove,correct
2612,ZF5900-Globorotalia-crassaformis_obj00026_plane000.jpg,remove,correct
2613,ZF5900-Globorotalia-crassaformis_obj00027_plane000.jpg,remove,correct
2614,ZF5900-Globorotalia-crassaformis_obj00028_plane000.jpg,remove,correct
2620,ZF5900-Globorotalia-crassaformis_obj00034_plane000.jpg,remove,correct
2621,ZF5900-Globorotalia-crassaformis_obj00035_plane000.jpg,remove,change
2622,ZF5900-Globorotalia-crassaformis_obj00036_plane000.jpg,remove,change
2623,ZF5900-Globorotalia-crassaformis_obj00037_plane000.jpg,remove,correct
2625,ZF5900-Globorotalia-crassaformis_obj00039_plane000.jpg,remove,correct
2627,ZF5900-Globorotalia-crassaformis_obj00041_plane000.jpg,correct,change
2634,ZF5901-Globorotalia-crassaformis_obj00005_plane000.jpg,change,correct
2636,ZF5901-Globorotalia-crassaformis_obj00007_plane000.jpg,remove,correct
2640,ZF5901-Globorotalia-crassaformis_obj00011_plane000.jpg,remove,correct
2643,ZF5901-Globorotalia-crassaformis_obj00014_plane000.jpg,remove,correct
2649,ZF5917-Globorotalia-crassaformis_obj00001_plane000.jpg,correct,change
2650,ZF5917-Globorotalia-crassaformis_obj00002_plane000.jpg,remove,change
2651,ZF5917-Globorotalia-crassaformis_obj00003_plane000.jpg,correct,change
2653,ZF5919-Globorotalia-crassaformis_obj00001_plane000.jpg,change,correct
2657,ZF5920-Globorotalia-crassaformis_obj00001_plane000.jpg,change,correct
2658,ZF5920-Globorotalia-crassaformis_obj00002_plane000.jpg,remove,change
2659,ZF5923-Globorotalia-scitula_obj00001_plane000.jpg,change,correct
2660,ZF5923-Globorotalia-scitula_obj00002_plane000.jpg,correct,change
2661,ZF5923-Globorotalia-scitula_obj00003_plane000.jpg,change,correct
2663,ZF5923-Globorotalia-scitula_obj00005_plane000.jpg,correct,change
2664,ZF5923-Globorotalia-scitula_obj00006_plane000.jpg,change,correct
2666,ZF5923-Globorotalia-scitula_obj00008_plane000.jpg,correct,change
2668,ZF5924-Globorotalia-scitula_obj00002_plane000.jpg,change,correct
2670,ZF5925-Globorotalia-scitula_obj00001_plane000.jpg,change,correct
2671,ZF5926-Globorotalia-scitula_obj00001_plane000.jpg,remove,correct
2672,ZF5926-Globorotalia-scitula_obj00002_plane000.jpg,remove,correct
2674,ZF5926-Globorotalia-scitula_obj00004_plane000.jpg,change,correct
2677,ZF5926-Globorotalia-scitula_obj00007_plane000.jpg,change,correct
2678,ZF5926-Globorotalia-scitula_obj00008_plane000.jpg,change,correct
2679,ZF5927-Globorotalia-scitula_obj00001_plane000.jpg,remove,change
2681,ZF5927-Globorotalia-scitula_obj00003_plane000.jpg,remove,correct
2682,ZF5927-Globorotalia-scitula_obj00004_plane000.jpg,remove,correct
2683,ZF5927-Globorotalia-scitula_obj00005_plane000.jpg,change,correct
2684,ZF5927-Globorotalia-scitula_obj00006_plane000.jpg,remove,correct
2685,ZF5927-Globorotalia-scitula_obj00007_plane000.jpg,remove,correct
2688,ZF5928-Globorotalia-scitula_obj00003_plane000.jpg,remove,change
2689,ZF5928-Globorotalia-scitula_obj00004_plane000.jpg,correct,change
2690,ZF5928-Globorotalia-scitula_obj00005_plane000.jpg,correct,change
2691,ZF5928-Globorotalia-scitula_obj00006_plane000.jpg,correct,change
2692,ZF5928-Globorotalia-scitula_obj00007_plane000.jpg,correct,change
2693,ZF5928-Globorotalia-scitula_obj00008_plane000.jpg,correct,change
2694,ZF5928-Globorotalia-scitula_obj00009_plane000.jpg,correct,change
2701,ZF5928-Globorotalia-scitula_obj00016_plane000.jpg,correct,change
2707,ZF5929-Globorotalia-scitula_obj00002_plane000.jpg,change,correct
2708,ZF5929-Globorotalia-scitula_obj00003_plane000.jpg,change,correct
2710,ZF5930-Globorotalia-scitula_obj00001_plane000.jpg,change,correct
2711,ZF5930-Globorotalia-scitula_obj00002_plane000.jpg,change,correct
2719,ZF5930-Globorotalia-scitula_obj00010_plane000.jpg,correct,change
2720,ZF5930-Globorotalia-scitula_obj00011_plane000.jpg,correct,change
2725,ZF5930-Globorotalia-scitula_obj00016_plane000.jpg,remove,change
2728,ZF5933-Globorotalia-scitula_obj00003_plane000.jpg,change,correct
2729,ZF5934-Globorotalia-scitula_obj00001_plane000.jpg,correct,change
2730,ZF5934-Globorotalia-scitula_obj00002_plane000.jpg,correct,change
2732,ZF5934-Globorotalia-scitula_obj00004_plane000.jpg,correct,change
2733,ZF5934-Globorotalia-scitula_obj00005_plane000.jpg,correct,change
2734,ZF5934-Globorotalia-scitula_obj00006_plane000.jpg,correct,change
2739,ZF5935-Globorotalia-scitula_obj00003_plane000.jpg,change,correct
2740,ZF5935-Globorotalia-scitula_obj00004_plane000.jpg,change,correct
2741,ZF5935-Globorotalia-scitula_obj00005_plane000.jpg,correct,change
2742,ZF5935-Globorotalia-scitula_obj00006_plane000.jpg,change,correct
2749,ZF5936-Globorotalia-scitula_obj00004_plane000.jpg,correct,change
2752,ZF5938-Globorotalia-scitula_obj00001_plane000.jpg,change,correct
2754,ZF5938-Globorotalia-scitula_obj00003_plane000.jpg,correct,change
2755,ZF5938-Globorotalia-scitula_obj00004_plane000.jpg,change,correct
2757,ZF5938-Globorotalia-scitula_obj00006_plane000.jpg,change,correct
2759,ZF5939-Globorotalia-scitula_obj00002_plane000.jpg,change,correct
2761,ZF5939-Globorotalia-scitula_obj00004_plane000.jpg,correct,change
2764,ZF5939-Globorotalia-scitula_obj00007_plane000.jpg,correct,change
2765,ZF5940-Globorotalia-scitula_obj00001_plane000.jpg,remove,correct
2770,ZF5940-Globorotalia-scitula_obj00006_plane000.jpg,correct,change
2773,ZF5940-Globorotalia-scitula_obj00009_plane000.jpg,correct,change
2774,ZF5940-Globorotalia-scitula_obj00010_plane000.jpg,correct,change
2777,ZF5940-Globorotalia-scitula_obj00013_plane000.jpg,correct,change
2779,ZF5940-Globorotalia-scitula_obj00015_plane000.jpg,correct,change
2780,ZF5940-Globorotalia-scitula_obj00016_plane000.jpg,correct,change
2781,ZF5940-Globorotalia-scitula_obj00017_plane000.jpg,correct,change
2782,ZF5941-Globorotalia-scitula_obj00001_plane000.jpg,change,correct
2783,ZF5941-Globorotalia-scitula_obj00002_plane000.jpg,remove,correct
2786,ZF5943-Globorotalia-scitula_obj00003_plane000.jpg,change,correct
2787,ZF5943-Globorotalia-scitula_obj00004_plane000.jpg,change,correct
2788,ZF5943-Globorotalia-scitula_obj00005_plane000.jpg,change,correct
2789,ZF5943-Globorotalia-scitula_obj00006_plane000.jpg,change,correct
2790,ZF5943-Globorotalia-scitula_obj00007_plane000.jpg,change,correct
2791,ZF5943-Globorotalia-scitula_obj00008_plane000.jpg,change,correct
2793,ZF5944-Globorotalia-scitula_obj00002_plane000.jpg,remove,correct
2795,ZF5946-Globorotalia-scitula_obj00001_plane000.jpg,change,correct
2796,ZF5946-Globorotalia-scitula_obj00002_plane000.jpg,correct,change
2797,ZF5946-Globorotalia-scitula_obj00003_plane000.jpg,change,correct
2798,ZF5946-Globorotalia-scitula_obj00004_plane000.jpg,remove,correct
2800,ZF5946-Globorotalia-scitula_obj00006_plane000.jpg,change,correct
2801,ZF5946-Globorotalia-scitula_obj00007_plane000.jpg,change,correct
2802,ZF5946-Globorotalia-scitula_obj00008_plane000.jpg,change,correct
2816,ZF5947-Globorotalia-scitula_obj00014_plane000.jpg,remove,correct
2817,ZF5947-Globorotalia-scitula_obj00015_plane000.jpg,remove,correct
2819,ZF5947-Globorotalia-scitula_obj00017_plane000.jpg,remove,correct
2823,ZF5948-Globorotalia-scitula_obj00001_plane000.jpg,change,correct
